,subsystem,0_0,1_4_750pq,2_2_750pq,1_2_750pq,3_1_750pq,1_0_750pq,2_3_750pq,3_2_750pq,3_4_750pq,3_3_750pq,1_3_750pq,1_1_750pq
DM_RNA_b0764,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0404,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2683,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2682,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3058,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0475,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0333,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0331,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0334,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2366,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0968,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4270,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3458,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3455,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3454,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3457,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3456,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0978,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0979,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0980,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2893,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0172,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3222,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3225,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3224,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3223,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2148,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2149,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2150,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1378,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2903,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0526,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0651,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1185,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0826,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0827,,3.53516082609883E-14,2.86271065773247E-14,2.85586929643033E-14,2.77415384408655E-14,1.3311140604221E-14,2.33919637548959E-14,2.46079513957636E-14,2.95088647756314E-14,1.21860405642193E-14,1.45915755653295E-14,1.87285986836105E-14,2.04547954827632E-14
DM_RNA_b2241,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2243,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2242,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0664,,9.01203067472743E-07,8.46878274061445E-07,8.92031852094213E-07,8.83487518065668E-07,3.91693895627285E-07,7.29490982457895E-07,7.65813517718387E-07,8.66490516742603E-07,4.4725288837009E-07,4.68597668012384E-07,6.06399834570044E-07,5.50331140957926E-07
DM_RNA_b0672,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0666,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0668,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0665,,6.04325283147078E-06,5.93643335268178E-06,6.07003569932462E-06,5.73061522698422E-06,3.64371593528395E-06,5.24999890725115E-06,5.47932765821127E-06,5.88836084814446E-06,3.73376673260381E-06,4.09550613041824E-06,4.77522963478095E-06,4.53923214932627E-06
DM_RNA_b0673,,1.60726350121198E-06,1.61476245730296E-06,1.66138696782655E-06,1.58585938535929E-06,8.3004855885042E-07,1.36928399791986E-06,1.43438963445598E-06,1.58461420384043E-06,8.86092562478967E-07,9.78601370764941E-07,1.20290691125796E-06,1.11989632777846E-06
DM_RNA_b0670,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2838,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3665,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2688,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1901,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4460,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1900,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2010,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0903,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0904,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0621,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1493,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1492,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2096,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2091,,-2.27019813089771E-30,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2092,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2094,,-7.01773268944836E-31,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2093,,-7.01773268944836E-31,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2095,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0049,,2.63214037494787E-08,2.27041571570657E-08,2.71326174711338E-08,3.55731238027441E-08,1.19845199978412E-08,2.8343599419745E-08,2.84911308308758E-08,3.02321904255655E-08,1.6530395878769E-08,1.49256795435817E-08,1.90507779409585E-08,1.35808254747849E-08
DM_RNA_b0051,,2.63187815665001E-08,2.27016142084565E-08,2.71299830559304E-08,3.55706583412371E-08,1.19832369987917E-08,2.83414325112162E-08,2.84888337584655E-08,3.02296499823481E-08,1.65290610947466E-08,1.4924169970252E-08,1.90489043416743E-08,1.35790906104166E-08
DM_RNA_b0173,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2957,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2874,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2588,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1186,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1489,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1485,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1484,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1486,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1488,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1487,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1483,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1981,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1656,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0883,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3426,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0052,,2.11218393099418E-08,1.76859370972784E-08,2.19190851879234E-08,3.0819465341944E-08,9.7778780985638E-09,2.42417306134815E-08,2.40846288447369E-08,2.52612931882581E-08,1.42311314660275E-08,1.2237182478624E-08,1.55659707431892E-08,1.03900246123807E-08
DM_RNA_b2690,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1387,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2784,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2904,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2905,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3415,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3132,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1276,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0875,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2954,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1992,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1991,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1993,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0031,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0971,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0914,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0915,,1.93092923105041E-10,1.88657189679437E-10,1.93782251009709E-10,1.84417489972007E-10,1.12428197848047E-10,1.6731031347053E-10,1.74830433939576E-10,1.88596879829634E-10,1.15873428452723E-10,1.27271461099499E-10,1.4990751929759E-10,1.41390054831807E-10
DM_RNA_b2762,,3.4747311891804E-07,3.40852530658301E-07,3.44638520159446E-07,3.3086169648683E-07,2.60364317958984E-07,3.15813168399883E-07,3.24120014131584E-07,3.38331663704727E-07,2.61558049327642E-07,2.7627434125008E-07,3.00319180028342E-07,2.93741554681333E-07
DM_RNA_b0677,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0657,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3425,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3671,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3670,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3035,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2907,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2817,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1812,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4166,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1084,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0896,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0895,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0894,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0674,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1192,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0188,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0154,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1032,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3924,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0918,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3519,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0430,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0431,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0432,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0429,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0428,,1.63409186787467E-08,1.62803810849063E-08,1.64299996333983E-08,1.27986486461048E-08,1.03943012742881E-08,1.25079130266333E-08,1.36363509600972E-08,1.60455445956252E-08,9.49496341127607E-09,1.09942285244924E-08,1.26774999779449E-08,1.3178630960119E-08
DM_RNA_b3806,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3137,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2691,,0,3.45630158762183E-06,3.49205407001967E-06,3.37055478228108E-06,2.64704180906005E-06,0,3.36901161231947E-06,3.40058568425726E-06,2.8824897339876E-06,2.87325680534735E-06,3.13450358243126E-06,0
DM_RNA_b0156,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1277,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2174,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0810,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0809,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0811,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2498,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2497,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3648,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2523,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0622,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0308,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0306,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0307,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2341,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2342,,2.45355180512463E-08,2.39789194757599E-08,2.46214911510985E-08,2.34133999134238E-08,1.43003519694819E-08,2.12529504729403E-08,2.22088339865824E-08,2.39556745763239E-08,1.47318031155488E-08,1.61843883957591E-08,1.90570199663403E-08,1.79830517785185E-08
DM_RNA_b0142,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1230,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1231,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0726,,1.70033794378183E-07,5.65361158570124E-08,3.17754855735541E-08,6.08389210113346E-08,7.47625077634145E-08,5.27489864920328E-08,4.01781420748668E-08,7.59958778717528E-08,1.49950249000816E-08,2.72736400712385E-08,2.23779713108323E-08,1.18416297238488E-07
DM_RNA_b0728,,7.09279593805273E-08,3.1866439440684E-08,2.32442255928561E-08,3.3455702846706E-08,4.3528512633386E-08,3.81963796789353E-08,2.82344485715243E-08,3.86937668584652E-08,1.46174261592217E-08,2.05561142120174E-08,1.88105303473368E-08,6.55773891917642E-08
DM_RNA_b0727,,1.46692420603362E-07,4.88484803492853E-08,2.74072015871401E-08,5.26483600886598E-08,6.66992302516201E-08,4.74662999498763E-08,3.53436763263609E-08,6.56664678497474E-08,1.33545643803697E-08,2.41545260892496E-08,1.96212710618952E-08,1.0544198757782E-07
DM_RNA_b0729,,7.09279593805273E-08,3.1866439440684E-08,2.32442255928561E-08,3.3455702846706E-08,4.3528512633386E-08,3.81963796789353E-08,2.82344485715243E-08,3.86937668584652E-08,1.46174261592217E-08,2.05561142120174E-08,1.88105303473368E-08,6.55773891917642E-08
DM_RNA_b0886,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0887,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4321,,-1.03243335846752E-30,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0436,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3927,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3926,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3925,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2877,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4131,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1701,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1533,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0841,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0661,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2741,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3875,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1466,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1467,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1468,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1465,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3942,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1539,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4161,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2701,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0684,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1909,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1910,,1.22577772159419E-08,1.09715832685564E-07,1.32837246215021E-07,1.53672122600629E-07,2.05712573386689E-07,2.07191612459666E-07,2.05776457403509E-07,1.52027581096849E-07,2.31304620505126E-07,2.22974936094228E-07,2.03005035229623E-07,1.39988420017775E-07
DM_RNA_b1911,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3654,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1612,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2532,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2131,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2130,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2128,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2129,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1101,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2428,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2429,,-3.17928310377499E-31,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1090,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1091,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2472,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0494,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0655,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0652,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0654,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0653,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4115,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0462,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0696,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0698,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0697,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4513,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0403,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1394,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1393,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1392,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1390,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1398,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1395,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1397,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1389,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1391,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1388,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1975,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4162,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3008,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3496,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1611,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0023,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2533,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2937,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4171,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4169,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2477,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2478,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2926,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2927,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1206,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2396,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2397,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2551,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0930,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0720,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3480,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3479,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3476,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3477,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3478,,5.20491098960054E-39,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1588,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1590,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1591,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1587,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1589,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2373,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3412,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2027,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3658,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2687,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3084,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2290,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2291,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2579,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2942,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2311,,1.68114835311169E-08,1.60633755847026E-08,1.65934143007941E-08,1.58135963367824E-08,8.99780471073082E-09,1.40954652333465E-08,1.48020523531415E-08,1.61924680298512E-08,9.38888674554569E-09,1.03171654695634E-08,1.23811820270351E-08,1.15513975579136E-08
DM_RNA_b2312,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3172,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1661,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0936,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0937,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0935,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0933,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0934,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3600,,-4.57356723254427E-31,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3599,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2695,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2694,,8.16195125255571E-06,7.95188615720143E-06,8.12531862979578E-06,7.66093534358057E-06,5.01445897471455E-06,7.0932945378099E-06,7.39434017929453E-06,7.88361151272822E-06,4.88560816582692E-06,5.61243049935763E-06,6.48901209686311E-06,6.18202539324148E-06
DM_RNA_b2692,,0,0,0,0,0,0,0,0,0,0,0,3.04762159574456E-06
DM_RNA_b2693,,3.71077142321366E-06,0,0,0,0,3.29725089865621E-06,0,0,0,0,0,0
DM_RNA_b1136,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2515,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2923,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2738,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3551,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3637,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3636,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1822,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2028,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2536,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4386,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0186,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4032,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4033,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4034,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0200,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3428,,4.34636600205634E-09,4.24783063931048E-09,4.36157763887422E-09,4.14739986292792E-09,2.53338786181676E-09,3.76481092547719E-09,3.93414406541576E-09,4.24356652163349E-09,2.60975787970923E-09,2.86711723255576E-09,3.37595747742117E-09,3.1857861834528E-09
DM_RNA_b3429,,4.13352751498925E-09,4.03981735967404E-09,4.1479942486479E-09,3.9443046077952E-09,2.40932963952068E-09,3.58045078160226E-09,3.74149179674099E-09,4.03576205284147E-09,2.48195987133489E-09,2.72671651762921E-09,3.21063921348362E-09,3.02978047406603E-09
DM_RNA_b2574,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3288,,9.01699862213806E-12,8.83528481873115E-12,9.06324950835457E-12,8.57243668322436E-12,5.26249817751469E-12,7.78330786898549E-12,8.14011177168513E-12,8.80860091458158E-12,5.40871974671197E-12,5.95031170421299E-12,7.01085174164124E-12,6.62683599234089E-12
DM_RNA_b3287,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3236,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1198,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0131,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3882,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2286,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2276,,2.08368925558768E-38,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2283,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2277,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2287,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2281,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2288,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2278,,-1.20113145082024E-38,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2279,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2280,,3.88423624075235E-38,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2282,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2284,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2285,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0126,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0521,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2296,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3416,,2.95603502263762E-29,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3417,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1232,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2143,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0931,,0,0,0,0,0,0,0,0,0,0,0,0
